220,-49,1
221,-49,1
222,-49,1
223,-49,1
224,-52,-1
225,-52,-1
226,-52,-1
227,-52,-1
224,-51,-1
225,-51,-1
226,-51,-1
227,-51,-1
224,-50,-1
225,-50,-1
226,-50,-1
227,-50,-1
224,-49,1
225,-49,1
226,-49,1
227,-49,1
228,-52,-1
229,-52,-1
230,-52,-1
231,-52,-1
228,-51,-1
229,-51,-1
230,-51,-1
231,-51,-1
228,-50,-1
229,-50,-1
230,-50,-1
231,-50,-1
228,-49,1
229,-49,1
230,-49,1
231,-49,1
232,-52,-1
233,-52,-1
234,-52,-1
235,-52,-1
232,-51,-1
233,-51,-1
234,-51,-1
235,-51,-1
232,-50,-1
233,-50,-1
234,-50,-1
235,-50,-1
232,-49,1
233,-49,1
234,-49,1
235,-49,1
236,-52,-1
237,-52,-1
238,-52,48
239,-52,-1
236,-51,-1
237,-51,-1
238,-51,48
239,-51,-1
236,-50,-1
237,-50,-1
238,-50,48
239,-50,-1
236,-49,1
237,-49,1
238,-49,60
239,-49,1
240,-52,-1
241,-52,-1
242,-52,-1
243,-52,-1
240,-51,-1
241,-51,-1
242,-51,-1
243,-51,-1
240,-50,-1
241,-50,-1
242,-50,-1
243,-50,-1
240,-49,1
241,-49,1
242,-49,1
243,-49,1
244,-52,-1
245,-52,-1
246,-52,-1
247,-52,-1
244,-51,-1
245,-51,-1
246,-51,-1
247,-51,-1
244,-50,-1
245,-50,-1
246,-50,-1
247,-50,-1
244,-49,1
245,-49,1
246,-49,1
247,-49,1
248,-52,-1
249,-52,-1
250,-52,-1
251,-52,-1
248,-51,-1
249,-51,-1
250,-51,-1
251,-51,-1
248,-50,-1
249,-50,-1
250,-50,-1
251,-50,-1
248,-49,1
249,-49,1
250,-49,1
251,-49,1
252,-52,-1
253,-52,-1
254,-52,-1
255,-52,-1
252,-51,-1
253,-51,-1
254,-51,-1
255,-51,-1
252,-50,-1
253,-50,-1
254,-50,-1
255,-50,-1
252,-49,1
253,-49,1
254,-49,1
255,-49,1
256,-52,-1
257,-52,-1
258,-52,-1
259,-52,-1
256,-51,-1
257,-51,-1
258,-51,-1
259,-51,-1
256,-50,-1
257,-50,-1
258,-50,-1
259,-50,-1
256,-49,1
257,-49,1
258,-49,1
259,-49,1
260,-52,-1
261,-52,-1
262,-52,-1
263,-52,-1
260,-51,-1
261,-51,-1
262,-51,-1
263,-51,-1
260,-50,-1
261,-50,-1
262,-50,-1
263,-50,-1
260,-49,1
261,-49,1
262,-49,1
263,-49,-1
72,-48,-1
73,-48,-1
74,-48,-1
75,-48,103
72,-47,-1
73,-47,-1
74,-47,-1
75,-47,-1
72,-46,-1
73,-46,-1
74,-46,-1
75,-46,-1
72,-45,-1
73,-45,-1
74,-45,-1
75,-45,-1
76,-48,104
77,-48,104
78,-48,104
79,-48,104
76,-47,32
77,-47,133
78,-47,133
79,-47,133
76,-46,56
77,-46,133
78,-46,133
79,-46,133
76,-45,44
77,-45,133
78,-45,133
79,-45,133
80,-48,104
81,-48,104
82,-48,104
83,-48,104
80,-47,133
81,-47,133
82,-47,133
83,-47,133
80,-46,133
81,-46,133
82,-46,133
83,-46,133
80,-45,133
81,-45,141
82,-45,142
83,-45,143
84,-48,104
85,-48,104
86,-48,104
87,-48,104
84,-47,133
85,-47,133
86,-47,133
87,-47,133
84,-46,133
85,-46,133
86,-46,133
87,-46,133
84,-45,133
85,-45,133
86,-45,133
87,-45,133
88,-48,104
89,-48,104
90,-48,104
91,-48,104
88,-47,133
89,-47,133
90,-47,133
91,-47,133
88,-46,133
89,-46,133
90,-46,133
91,-46,133
88,-45,133
89,-45,141
90,-45,142
91,-45,143
92,-48,104
93,-48,2
94,-48,104
95,-48,104
92,-47,133
93,-47,2
94,-47,133
95,-47,133
92,-46,133
93,-46,2
94,-46,133
95,-46,133
92,-45,133
93,-45,2
94,-45,133
95,-45,133
96,-48,104
97,-48,105
98,-48,-1
99,-48,-1
96,-47,31
97,-47,-1
98,-47,-1
99,-47,-1
96,-46,43
97,-46,-1
98,-46,-1
99,-46,-1
96,-45,43
97,-45,-1
98,-45,-1
99,-45,-1
100,-48,-1
101,-48,-1
102,-48,103
103,-48,104
100,-47,-1
101,-47,-1
102,-47,-1
103,-47,32
100,-46,-1
101,-46,-1
102,-46,-1
103,-46,44
100,-45,-1
101,-45,-1
102,-45,-1
103,-45,56
104,-48,104
105,-48,104
106,-48,104
107,-48,104
104,-47,133
105,-47,133
106,-47,133
107,-47,133
104,-46,133
105,-46,8
106,-46,133
107,-46,133
104,-45,133
105,-45,20
106,-45,133
107,-45,133
108,-48,104
109,-48,104
110,-48,104
111,-48,104
108,-47,133
109,-47,133
110,-47,133
111,-47,133
108,-46,133
109,-46,133
110,-46,133
111,-46,133
108,-45,138
109,-45,139
110,-45,140
111,-45,133
112,-48,104
113,-48,104
114,-48,104
115,-48,104
112,-47,133
113,-47,133
114,-47,133
115,-47,133
112,-46,133
113,-46,133
114,-46,106
115,-46,107
112,-45,133
113,-45,133
114,-45,118
115,-45,119
116,-48,104
117,-48,104
118,-48,104
119,-48,104
116,-47,133
117,-47,133
118,-47,133
119,-47,133
116,-46,133
117,-46,133
118,-46,133
119,-46,133
116,-45,133
117,-45,133
118,-45,133
119,-45,135
120,-48,104
121,-48,104
122,-48,104
123,-48,2
120,-47,133
121,-47,133
122,-47,133
123,-47,2
120,-46,133
121,-46,133
122,-46,133
123,-46,2
120,-45,136
121,-45,137
122,-45,133
123,-45,2
124,-48,104
125,-48,104
126,-48,104
127,-48,105
124,-47,133
125,-47,133
126,-47,31
127,-47,-1
124,-46,133
125,-46,133
126,-46,43
127,-46,-1
124,-45,133
125,-45,133
126,-45,43
127,-45,-1
152,-48,-1
153,-48,-1
154,-48,103
155,-48,104
152,-47,-1
153,-47,-1
154,-47,-1
155,-47,32
152,-46,-1
153,-46,28
154,-46,29
155,-46,44
152,-45,-1
153,-45,40
154,-45,41
155,-45,44
156,-48,104
157,-48,104
158,-48,104
159,-48,104
156,-47,133
157,-47,133
158,-47,133
159,-47,133
156,-46,133
157,-46,133
158,-46,133
159,-46,133
156,-45,133
157,-45,133
158,-45,133
159,-45,133
160,-48,104
161,-48,104
162,-48,104
163,-48,104
160,-47,133
161,-47,133
162,-47,133
163,-47,133
160,-46,133
161,-46,133
162,-46,133
163,-46,133
160,-45,138
161,-45,139
162,-45,140
163,-45,133
164,-48,104
165,-48,104
166,-48,104
167,-48,104
164,-47,133
165,-47,133
166,-47,133
167,-47,133
164,-46,133
165,-46,133
166,-46,133
167,-46,133
164,-45,133
165,-45,133
166,-45,133
167,-45,133
168,-48,104
169,-48,104
170,-48,104
171,-48,104
168,-47,133
169,-47,133
170,-47,133
171,-47,133
168,-46,133
169,-46,133
170,-46,133
171,-46,133
168,-45,133
169,-45,133
170,-45,133
171,-45,141
172,-48,104
173,-48,104
174,-48,104
175,-48,104
172,-47,133
173,-47,133
174,-47,133
175,-47,133
172,-46,133
173,-46,133
174,-46,133
175,-46,133
172,-45,142
173,-45,143
174,-45,133
175,-45,133
176,-48,104
177,-48,104
178,-48,104
179,-48,105
176,-47,133
177,-47,133
178,-47,90
179,-47,-1
176,-46,133
177,-46,133
178,-46,78
179,-46,-1
176,-45,133
177,-45,133
178,-45,90
179,-45,-1
184,-48,103
185,-48,104
186,-48,104
187,-48,104
184,-47,-1
185,-47,89
186,-47,133
187,-47,133
184,-46,-1
185,-46,89
186,-46,133
187,-46,133
184,-45,-1
185,-45,89
186,-45,133
187,-45,133
188,-48,104
189,-48,104
190,-48,104
191,-48,104
188,-47,133
189,-47,133
190,-47,133
191,-47,133
188,-46,133
189,-46,133
190,-46,133
191,-46,133
188,-45,133
189,-45,133
190,-45,141
191,-45,142
192,-48,104
193,-48,104
194,-48,104
195,-48,104
192,-47,133
193,-47,133
194,-47,133
195,-47,133
192,-46,133
193,-46,133
194,-46,133
195,-46,133
192,-45,143
193,-45,133
194,-45,133
195,-45,133
196,-48,104
197,-48,104
198,-48,104
199,-48,104
196,-47,133
197,-47,133
198,-47,133
199,-47,133
196,-46,133
197,-46,133
198,-46,133
199,-46,133
196,-45,133
197,-45,133
198,-45,141
199,-45,142
200,-48,104
201,-48,104
202,-48,2
203,-48,104
200,-47,133
201,-47,133
202,-47,2
203,-47,133
200,-46,133
201,-46,133
202,-46,2
203,-46,133
200,-45,143
201,-45,133
202,-45,2
203,-45,133
204,-48,104
205,-48,104
206,-48,105
207,-48,-1
204,-47,133
205,-47,31
206,-47,-1
207,-47,-1
204,-46,133
205,-46,43
206,-46,-1
207,-46,-1
204,-45,133
205,-45,43
206,-45,-1
207,-45,-1
208,-48,-1
209,-48,-1
210,-48,-1
211,-48,103
208,-47,-1
209,-47,-1
210,-47,-1
211,-47,-1
208,-46,-1
209,-46,-1
210,-46,-1
211,-46,-1
208,-45,-1
209,-45,-1
210,-45,-1
211,-45,-1
212,-48,104
213,-48,104
214,-48,104
215,-48,104
212,-47,0
213,-47,0
214,-47,0
215,-47,0
212,-46,-1
213,-46,-1
214,-46,-1
215,-46,-1
212,-45,-1
213,-45,-1
214,-45,-1
215,-45,-1
216,-48,104
217,-48,104
218,-48,104
219,-48,104
216,-47,0
217,-47,0
218,-47,0
219,-47,0
216,-46,-1
217,-46,-1
218,-46,-1
219,-46,-1
216,-45,-1
217,-45,-1
218,-45,-1
219,-45,-1
220,-48,104
221,-48,104
222,-48,104
223,-48,104
220,-47,0
221,-47,0
222,-47,0
223,-47,0
220,-46,-1
221,-46,-1
222,-46,-1
223,-46,-1
220,-45,-1
221,-45,-1
222,-45,-1
223,-45,-1
224,-48,104
225,-48,104
226,-48,104
227,-48,104
224,-47,0
225,-47,0
226,-47,0
227,-47,0
224,-46,-1
225,-46,-1
226,-46,-1
227,-46,-1
224,-45,-1
225,-45,-1
226,-45,-1
227,-45,-1
228,-48,104
229,-48,104
230,-48,104
231,-48,104
228,-47,0
229,-47,0
230,-47,31
231,-47,133
228,-46,-1
229,-46,-1
230,-46,43
231,-46,133
228,-45,-1
229,-45,-1
230,-45,55
231,-45,133
232,-48,104
233,-48,2
234,-48,104
235,-48,104
232,-47,133
233,-47,2
234,-47,133
235,-47,133
232,-46,133
233,-46,2
234,-46,133
235,-46,133
232,-45,133
233,-45,2
234,-45,133
235,-45,135
236,-48,104
237,-48,104
238,-48,104
239,-48,104
236,-47,133
237,-47,133
238,-47,133
239,-47,133
236,-46,133
237,-46,133
238,-46,133
239,-46,133
236,-45,136
237,-45,137
238,-45,133
239,-45,133
240,-48,104
241,-48,104
242,-48,104
243,-48,104
240,-47,133
241,-47,133
242,-47,133
243,-47,133
240,-46,133
241,-46,133
242,-46,133
243,-46,133
240,-45,133
241,-45,133
242,-45,133
243,-45,133
244,-48,104
245,-48,104
246,-48,104
247,-48,104
244,-47,133
245,-47,133
246,-47,133
247,-47,133
244,-46,133
245,-46,133
246,-46,133
247,-46,133
244,-45,133
245,-45,132
246,-45,133
247,-45,134
248,-48,104
249,-48,104
250,-48,104
251,-48,104
248,-47,133
249,-47,133
250,-47,133
251,-47,133
248,-46,133
249,-46,133
250,-46,133
251,-46,133
248,-45,133
249,-45,133
250,-45,50
251,-45,51
252,-48,104
253,-48,104
254,-48,104
255,-48,104
252,-47,133
253,-47,133
254,-47,133
255,-47,133
252,-46,133
253,-46,133
254,-46,133
255,-46,133
252,-45,133
253,-45,133
254,-45,133
255,-45,135
256,-48,104
257,-48,104
258,-48,104
259,-48,104
256,-47,133
257,-47,133
258,-47,133
259,-47,133
256,-46,133
257,-46,133
258,-46,133
259,-46,133
256,-45,136
257,-45,137
258,-45,133
259,-45,133
260,-48,104
261,-48,104
262,-48,104
263,-48,105
260,-47,133
261,-47,133
262,-47,31
263,-47,-1
260,-46,133
261,-46,133
262,-46,43
263,-46,-1
260,-45,133
261,-45,133
262,-45,55
263,-45,-1
72,-44,-1
73,-44,-1
74,-44,-1
75,-44,-1
72,-43,-1
73,-43,-1
74,-43,-1
75,-43,-1
72,-42,-1
73,-42,-1
74,-42,-1
75,-42,-1
72,-41,-1
73,-41,-1
74,-41,-1
75,-41,103
76,-44,44
77,-44,133
78,-44,133
79,-44,133
76,-43,44
77,-43,133
78,-43,133
79,-43,133
76,-42,68
77,-42,133
78,-42,133
79,-42,133
76,-41,104
77,-41,104
78,-41,104
79,-41,2
80,-44,133
81,-44,153
82,-44,154
83,-44,155
80,-43,133
81,-43,165
82,-43,166
83,-43,167
80,-42,133
81,-42,177
82,-42,178
83,-42,179
80,-41,104
81,-41,104
82,-41,104
83,-41,104
84,-44,133
85,-44,133
86,-44,133
87,-44,133
84,-43,133
85,-43,79
86,-43,80
87,-43,81
84,-42,133
85,-42,91
86,-42,92
87,-42,93
84,-41,104
85,-41,104
86,-41,104
87,-41,104
88,-44,133
89,-44,153
90,-44,154
91,-44,155
88,-43,133
89,-43,165
90,-43,166
91,-43,167
88,-42,133
89,-42,177
90,-42,178
91,-42,179
88,-41,104
89,-41,104
90,-41,104
91,-41,104
92,-44,133
93,-44,2
94,-44,133
95,-44,133
92,-43,133
93,-43,2
94,-43,133
95,-43,133
92,-42,133
93,-42,14
94,-42,133
95,-42,133
92,-41,104
93,-41,104
94,-41,104
95,-41,104
96,-44,43
97,-44,-1
98,-44,-1
99,-44,-1
96,-43,55
97,-43,-1
98,-43,-1
99,-43,-1
96,-42,67
97,-42,-1
98,-42,-1
99,-42,-1
96,-41,104
97,-41,105
98,-41,-1
99,-41,-1
100,-44,-1
101,-44,-1
102,-44,-1
103,-44,44
100,-43,-1
101,-43,-1
102,-43,-1
103,-43,44
100,-42,-1
101,-42,-1
102,-42,-1
103,-42,68
100,-41,-1
101,-41,-1
102,-41,103
103,-41,104
104,-44,133
105,-44,133
106,-44,133
107,-44,133
104,-43,133
105,-43,133
106,-43,133
107,-43,133
104,-42,133
105,-42,133
106,-42,133
107,-42,133
104,-41,104
105,-41,104
106,-41,2
107,-41,104
108,-44,150
109,-44,151
110,-44,152
111,-44,133
108,-43,162
109,-43,163
110,-43,164
111,-43,133
108,-42,174
109,-42,175
110,-42,176
111,-42,133
108,-41,104
109,-41,104
110,-41,104
111,-41,104
112,-44,133
113,-44,133
114,-44,133
115,-44,133
112,-43,133
113,-43,133
114,-43,133
115,-43,133
112,-42,133
113,-42,133
114,-42,133
115,-42,133
112,-41,104
113,-41,104
114,-41,104
115,-41,104
116,-44,133
117,-44,133
118,-44,133
119,-44,147
116,-43,133
117,-43,133
118,-43,133
119,-43,159
116,-42,133
117,-42,133
118,-42,133
119,-42,171
116,-41,104
117,-41,104
118,-41,104
119,-41,104
120,-44,148
121,-44,149
122,-44,133
123,-44,2
120,-43,160
121,-43,161
122,-43,133
123,-43,2
120,-42,172
121,-42,173
122,-42,133
123,-42,14
120,-41,104
121,-41,104
122,-41,104
123,-41,104
124,-44,133
125,-44,133
126,-44,55
127,-44,-1
124,-43,133
125,-43,133
126,-43,43
127,-43,-1
124,-42,133
125,-42,133
126,-42,67
127,-42,-1
124,-41,104
125,-41,104
126,-41,104
127,-41,105
152,-44,-1
153,-44,52
154,-44,53
155,-44,44
152,-43,-1
153,-43,64
154,-43,65
155,-43,44
152,-42,-1
153,-42,-1
154,-42,-1
155,-42,68
152,-41,-1
153,-41,-1
154,-41,103
155,-41,104
156,-44,133
157,-44,133
158,-44,133
159,-44,133
156,-43,133
157,-43,133
158,-43,133
159,-43,133
156,-42,133
157,-42,133
158,-42,133
159,-42,133
156,-41,104
157,-41,104
158,-41,2
159,-41,104
160,-44,150
161,-44,151
162,-44,152
163,-44,133
160,-43,162
161,-43,163
162,-43,164
163,-43,133
160,-42,174
161,-42,175
162,-42,176
163,-42,133
160,-41,104
161,-41,104
162,-41,104
163,-41,104
164,-44,133
165,-44,133
166,-44,133
167,-44,133
164,-43,133
165,-43,133
166,-43,133
167,-43,133
164,-42,133
165,-42,133
166,-42,133
167,-42,133
164,-41,104
165,-41,104
166,-41,104
167,-41,104
168,-44,133
169,-44,133
170,-44,133
171,-44,153
168,-43,133
169,-43,133
170,-43,133
171,-43,165
168,-42,133
169,-42,133
170,-42,133
171,-42,177
168,-41,104
169,-41,104
170,-41,104
171,-41,104
172,-44,154
173,-44,155
174,-44,133
175,-44,133
172,-43,166
173,-43,167
174,-43,133
175,-43,133
172,-42,178
173,-42,179
174,-42,133
175,-42,133
172,-41,104
173,-41,104
174,-41,104
175,-41,104
176,-44,133
177,-44,133
178,-44,90
179,-44,-1
176,-43,133
177,-43,133
178,-43,78
179,-43,-1
176,-42,133
177,-42,133
178,-42,90
179,-42,-1
176,-41,104
177,-41,104
178,-41,104
179,-41,105
184,-44,-1
185,-44,101
186,-44,133
187,-44,133
184,-43,-1
185,-43,89
186,-43,133
187,-43,133
184,-42,-1
185,-42,89
186,-42,133
187,-42,133
184,-41,103
185,-41,104
186,-41,104
187,-41,104
188,-44,133
189,-44,133
190,-44,153
191,-44,154
188,-43,133
189,-43,133
190,-43,165
191,-43,166
188,-42,133
189,-42,133
190,-42,177
191,-42,178
188,-41,2
189,-41,104
190,-41,104
191,-41,104
192,-44,155
193,-44,133
194,-44,133
195,-44,133
192,-43,167
193,-43,133
194,-43,79
195,-43,80
192,-42,179
193,-42,133
194,-42,91
195,-42,92
192,-41,104
193,-41,104
194,-41,104
195,-41,104
196,-44,133
197,-44,133
198,-44,153
199,-44,154
196,-43,81
197,-43,133
198,-43,165
199,-43,166
196,-42,93
197,-42,133
198,-42,177
199,-42,178
196,-41,104
197,-41,104
198,-41,104
199,-41,104
200,-44,155
201,-44,133
202,-44,2
203,-44,133
200,-43,167
201,-43,133
202,-43,2
203,-43,133
200,-42,179
201,-42,133
202,-42,14
203,-42,133
200,-41,104
201,-41,104
202,-41,104
203,-41,104
204,-44,133
205,-44,43
206,-44,-1
207,-44,-1
204,-43,133
205,-43,55
206,-43,-1
207,-43,-1
204,-42,133
205,-42,67
206,-42,-1
207,-42,-1
204,-41,104
205,-41,104
206,-41,105
207,-41,-1
228,-44,-1
229,-44,-1
230,-44,43
231,-44,133
228,-43,-1
229,-43,-1
230,-43,43
231,-43,133
228,-42,-1
229,-42,-1
230,-42,67
231,-42,133
228,-41,-1
229,-41,103
230,-41,104
231,-41,104
232,-44,133
233,-44,2
234,-44,133
235,-44,147
232,-43,133
233,-43,2
234,-43,133
235,-43,159
232,-42,133
233,-42,14
234,-42,133
235,-42,171
232,-41,104
233,-41,104
234,-41,104
235,-41,104
236,-44,148
237,-44,149
238,-44,133
239,-44,133
236,-43,160
237,-43,161
238,-43,133
239,-43,133
236,-42,172
237,-42,173
238,-42,133
239,-42,133
236,-41,104
237,-41,104
238,-41,104
239,-41,104
240,-44,133
241,-44,133
242,-44,133
243,-44,133
240,-43,133
241,-43,133
242,-43,133
243,-43,133
240,-42,133
241,-42,133
242,-42,133
243,-42,133
240,-41,104
241,-41,104
242,-41,104
243,-41,104
244,-44,133
245,-44,144
246,-44,145
247,-44,146
244,-43,133
245,-43,156
246,-43,157
247,-43,158
244,-42,133
245,-42,168
246,-42,169
247,-42,170
244,-41,104
245,-41,104
246,-41,104
247,-41,104
248,-44,133
249,-44,133
250,-44,62
251,-44,63
248,-43,133
249,-43,133
250,-43,133
251,-43,133
248,-42,133
249,-42,133
250,-42,133
251,-42,133
248,-41,104
249,-41,104
250,-41,104
251,-41,104
252,-44,133
253,-44,133
254,-44,133
255,-44,147
252,-43,133
253,-43,133
254,-43,133
255,-43,159
252,-42,133
253,-42,133
254,-42,133
255,-42,171
252,-41,104
253,-41,104
254,-41,104
255,-41,104
256,-44,148
257,-44,149
258,-44,133
259,-44,133
256,-43,160
257,-43,161
258,-43,133
259,-43,133
256,-42,172
257,-42,173
258,-42,133
259,-42,133
256,-41,104
257,-41,104
258,-41,104
259,-41,2
260,-44,133
261,-44,133
262,-44,43
263,-44,-1
260,-43,133
261,-43,133
262,-43,43
263,-43,-1
260,-42,133
261,-42,133
262,-42,67
263,-42,-1
260,-41,104
261,-41,104
262,-41,104
263,-41,105
76,-40,32
77,-40,133
78,-40,133
79,-40,2
76,-39,44
77,-39,133
78,-39,133
79,-39,2
76,-38,44
77,-38,133
78,-38,133
79,-38,2
76,-37,56
77,-37,133
78,-37,133
79,-37,2
80,-40,133
81,-40,133
82,-40,133
83,-40,133
80,-39,133
81,-39,133
82,-39,133
83,-39,133
80,-38,133
81,-38,135
82,-38,136
83,-38,137
80,-37,133
81,-37,147
82,-37,148
83,-37,149
84,-40,133
85,-40,133
86,-40,133
87,-40,133
84,-39,133
85,-39,133
86,-39,50
87,-39,51
84,-38,133
85,-38,133
86,-38,62
87,-38,63
84,-37,133
85,-37,133
86,-37,133
87,-37,133
88,-40,133
89,-40,133
90,-40,133
91,-40,133
88,-39,133
89,-39,133
90,-39,133
91,-39,133
88,-38,133
89,-38,138
90,-38,139
91,-38,140
88,-37,133
89,-37,150
90,-37,151
91,-37,152
92,-40,133
93,-40,133
94,-40,133
95,-40,133
92,-39,133
93,-39,133
94,-39,133
95,-39,133
92,-38,133
93,-38,133
94,-38,133
95,-38,133
92,-37,133
93,-37,133
94,-37,133
95,-37,133
96,-40,31
97,-40,-1
98,-40,-1
99,-40,-1
96,-39,43
97,-39,-1
98,-39,-1
99,-39,-1
96,-38,43
97,-38,-1
98,-38,-1
99,-38,-1
96,-37,55
97,-37,-1
98,-37,-1
99,-37,-1
100,-40,-1
101,-40,-1
102,-40,-1
103,-40,32
100,-39,-1
101,-39,-1
102,-39,-1
103,-39,44
100,-38,-1
101,-38,-1
102,-38,-1
103,-38,44
100,-37,-1
101,-37,-1
102,-37,-1
103,-37,44
104,-40,133
105,-40,133
106,-40,2
107,-40,133
104,-39,133
